EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
253148,CHARLEVOIX TO POINT BETSIE MI 5NM OFF SHORE TO MID LAKE (ZONE),SOUTH MANITOU ISLAND,07/15/2010,150,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,EST-5,MG,43472,Z,364,APX,0,0,Mariner, , , ,16,WSW,16,WSW,SOUTH MANITOU ISLAND,07/15/2010,150,44.9,-86.4,44.9,-86.4,"","Thunderstorms brought gusty winds to the waters of Northern Lake Michigan early in the morning on the 15th.",114
253147,MANISTEE TO POINT BETSIE MI (ZONE),MANISTEE,07/15/2010,210,Marine Thunderstorm Wind,34.00, ,0,0,0,0,XX,EST-5,MG,43472,Z,346,APX,0,0,C-MAN Station, , , ,0,N,0,N,MANISTEE,07/15/2010,210,44.25,-86.35,44.25,-86.35,"","Thunderstorms brought gusty winds to the waters of Northern Lake Michigan early in the morning on the 15th.",115
252728,SEUL CHOIX POINT TO POINT DETOUR MI (ZONE),POINT DETOUR,07/15/2010,250,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,EST-5,MG,43414,Z,248,MQT,0,0,Mesonet, , , ,0,ENE,0,ENE,POINT DETOUR,07/15/2010,255,45.6021,-86.6056,45.6021,-86.6056,"Gust measured by the Fairport GLOS.","Thunderstorms generated strong winds over northern Lake Michigan on the early morning of the 15th.",116
253150,SLEEPING BEAR POINT TO GRAND TRAVERSE LIGHT MI (ZONE),GRAND TRAVERSE LIGHT,07/15/2010,250,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,EST-5,MG,43472,Z,344,APX,0,0,C-MAN Station, , , ,1,W,1,W,GRAND TRAVERSE LIGHT,07/15/2010,250,45.2092,-85.567,45.2092,-85.567,"","Thunderstorms brought gusty winds to the waters of Northern Lake Michigan early in the morning on the 15th.",117
252733,SEUL CHOIX POINT TO ROCK ISLAND PASSAGE 5NM OFFSHORE TO MID LAKE (ZONE),SAINT MARTIN ISLAND LIGHT,07/15/2010,250,Marine Thunderstorm Wind,37.00, ,0,0,0,0,XX,EST-5,MG,43414,Z,261,MQT,0,0,Buoy, , , ,15,ESE,15,ESE,SAINT MARTIN ISLAND LIGHT,07/15/2010,255,45.344,-86.411,45.344,-86.411,"Measured gust from buoy 45002 on northern Lake Michigan.","Thunderstorms generated strong winds over northern Lake Michigan on the early morning of the 15th.",118
252731,GREEN BAY N FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE (ZONE),POINT DETOUR,07/15/2010,250,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,EST-5,MG,43414,Z,221,MQT,0,0,Mesonet, , , ,3,WNW,3,WNW,POINT DETOUR,07/15/2010,255,45.619,-86.659,45.619,-86.659,"Gust measured by the Fairport GLOS.","Thunderstorms generated strong winds over northern Lake Michigan on the early morning of the 15th.",119
252730,5NM E OF FAIRPORT MI TO ROCK ISLAND PASSAGE (ZONE),POINT DETOUR,07/15/2010,250,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,EST-5,MG,43414,Z,250,MQT,0,0,Mesonet, , , ,3,WNW,3,WNW,POINT DETOUR,07/15/2010,255,45.619,-86.659,45.619,-86.659,"Gust measured by the Fairport GLOS.","Thunderstorms generated strong winds over northern Lake Michigan on the early morning of the 15th.",120
235646,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,07/15/2010,1110,Marine Thunderstorm Wind,38.00, ,0,0,0,0,XX,CST-6,MG,40517,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,07/15/2010,1120,42.589,-87.809,42.589,-87.809,"Frequent gusts to 38 knots in the 10 minute period.","An isolated strong thunderstorm affected the nearshore waters of Lake Michigan south of Wind Point.",121
235633,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,07/15/2010,2010,Marine Thunderstorm Wind,41.00, ,0,0,0,0,XX,CST-6,MG,40510,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,07/15/2010,2010,43.75,-87.692,43.75,-87.692,"","A line of thunderstorms affected the Lake Michigan nearshore waters producing damaging wind gusts.",122
249115,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,07/18/2010,1140,Marine Thunderstorm Wind,57.00, ,0,0,0,0,XX,CST-6,MG,42715,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,07/18/2010,1140,41.9,-87.6,41.9,-87.6,"","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the afternoon hours of July 18th.",123
249117,CALUMET HARBOR IL TO GARY IN (ZONE),GARY HARBOR,07/18/2010,1147,Marine Thunderstorm Wind,69.00, ,0,0,0,0,XX,CST-6,MG,42715,Z,743,LOT,0,0,AWOS, , , ,4,WNW,4,WNW,GARY HARBOR,07/18/2010,1147,41.6411,-87.418,41.6411,-87.418,"A wind gust to 79 mph was measured at Gary Airport.","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the afternoon hours of July 18th.",124
249116,GARY TO BURNS HARBOR IN (ZONE),BURNS HARBOR,07/18/2010,1208,Marine Thunderstorm Wind,37.00, ,0,0,0,0,XX,CST-6,MG,42715,Z,744,LOT,0,0,C-MAN Station, , , ,3,W,3,W,BURNS HARBOR,07/18/2010,1210,41.647,-87.147,41.647,-87.147,"","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the afternoon hours of July 18th.",125
235648,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,07/22/2010,2040,Marine Thunderstorm Wind,48.00, ,0,0,0,0,XX,CST-6,MG,40518,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,07/22/2010,2100,42.589,-87.809,42.589,-87.809,"Frequent wind gusts from 38 knots to 48 knots during the 20 minute period.","Numerous strong to severe thunderstorms affected the nearshore waters of Lake Michigan.",126
249118,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,07/23/2010,1720,Marine Thunderstorm Wind,47.00, ,0,0,0,0,XX,CST-6,MG,42719,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,07/23/2010,1755,41.9,-87.6,41.9,-87.6,"Winds gusted above 34 knots for 35 minutes at the Harrison Dever Crib with a peak gust of 47 knots at 17:25 CST.","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the evening hours of July 23rd.",127
251893,GREEN BAY SOUTH FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE AND NORTH FROM OCONTO WI TO LITTLE STURGEON BAY WI (ZONE),SISTER BAY STATION (SYWW3),07/27/2010,2230,Marine Thunderstorm Wind,42.00, ,0,0,0,0,XX,CST-6,MG,43236,Z,521,GRB,0,0,Mesonet, , , ,0,N,0,N,SISTER BAY STATION (SYWW3),07/27/2010,2230,45.18,-87.13,45.18,-87.13,"Thunderstorms produced sustained winds of 35 knots with gusts to 42 knots as they passed over Sister Bay.","A cold front triggered thunderstorms as it encountered a warm and humid air mass. Some of the storms produced strong winds as they moved over the waters of Green Bay.",128
253158,SEUL CHOIX POINT MI TO 5NM W OF MACKINAC BRIDGE (ZONE),NAUBINWAY,07/27/2010,2236,Marine Thunderstorm Wind,37.00, ,0,0,0,0,XX,EST-5,MG,43478,Z,341,APX,0,0,C-MAN Station, , , ,0,SSE,0,SSE,NAUBINWAY,07/27/2010,2236,46.0842,-85.4366,46.0842,-85.4366,"","A line of thunderstorms produced gusty winds on much of Northern Lake Michigan.",129
253159,SEUL CHOIX POINT TO THE MACKINAC BRIDGE AND FROM CHARLEVOIX MI TO S FOX IS 5NM OFF SHORE (ZONE),ST. JAMES,07/27/2010,2249,Marine Thunderstorm Wind,37.00, ,0,0,0,0,XX,EST-5,MG,43478,Z,362,APX,0,0,C-MAN Station, , , ,15,NNE,15,NNE,ST. JAMES,07/27/2010,2249,45.9342,-85.4077,45.9342,-85.4077,"","A line of thunderstorms produced gusty winds on much of Northern Lake Michigan.",130
254696,GREEN BAY N FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE (ZONE),POINT DETOUR,07/27/2010,2250,Marine Thunderstorm Wind,42.00, ,0,0,0,0,XX,EST-5,MG,43832,Z,221,MQT,0,0,Mesonet, , , ,3,WNW,3,WNW,POINT DETOUR,07/27/2010,2254,45.6219,-86.6672,45.6219,-86.6672,"The Fairport GLOS measured a wind gust of 48 mph.","An area of thunderstorms generated strong winds over northern Lake Michigan on the evening of the 27th.",131
254698,5NM E OF FAIRPORT MI TO ROCK ISLAND PASSAGE (ZONE),POINT DETOUR,07/27/2010,2250,Marine Thunderstorm Wind,42.00, ,0,0,0,0,XX,EST-5,MG,43832,Z,250,MQT,0,0,Mesonet, , , ,3,WNW,3,WNW,POINT DETOUR,07/27/2010,2254,45.6211,-86.6651,45.6211,-86.6651,"The Fairport GLOS measured a wind gust of 48 mph.","An area of thunderstorms generated strong winds over northern Lake Michigan on the evening of the 27th.",132
254697,SEUL CHOIX POINT TO POINT DETOUR MI (ZONE),POINT DETOUR,07/27/2010,2250,Marine Thunderstorm Wind,42.00, ,0,0,0,0,XX,EST-5,MG,43832,Z,248,MQT,0,0,Mesonet, , , ,3,WNW,3,WNW,POINT DETOUR,07/27/2010,2254,45.6211,-86.6655,45.6211,-86.6655,"The Fairport GLOS measured a wind gust of 48 mph.","An area of thunderstorms generated strong winds over northern Lake Michigan on the evening of the 27th.",133
253165,NORWOOD MI TO 5NM W OF MACKINAC BRIDGE INC LITTLE TRAVERSE BAY (ZONE),CHARLEVOIX,07/28/2010,41,Marine Thunderstorm Wind,34.00, ,0,0,0,0,XX,EST-5,MG,43478,Z,342,APX,0,0,AWOS, , , ,1,W,1,W,CHARLEVOIX,07/28/2010,41,45.3203,-85.2707,45.3203,-85.2707,"","A line of thunderstorms produced gusty winds on much of Northern Lake Michigan.",134
253160,GRAND TRAVERSE BAY FROM GRAND TRAVERSE LIGHT TO NORWOOD MI (ZONE),TRAVERSE CITY,07/28/2010,103,Marine Thunderstorm Wind,46.00, ,0,0,0,0,XX,EST-5,MG,43478,Z,323,APX,0,0,ASOS, , , ,3,E,3,E,TRAVERSE CITY,07/28/2010,103,44.7646,-85.5553,44.7646,-85.5553,"","A line of thunderstorms produced gusty winds on much of Northern Lake Michigan.",135
257883,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,08/04/2010,610,Marine Thunderstorm Wind,50.00, ,0,0,0,0,XX,CST-6,MG,44287,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,08/04/2010,610,41.9,-87.6,41.9,-87.6,"","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the morning hours of August 4th.",136
257881,GARY TO BURNS HARBOR IN (ZONE),BURNS HARBOR,08/04/2010,640,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,CST-6,MG,44287,Z,744,LOT,0,0,C-MAN Station, , , ,3,W,3,W,BURNS HARBOR,08/04/2010,640,41.647,-87.147,41.647,-87.147,"","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the morning hours of August 4th.",137
256520,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,08/04/2010,745,Marine Thunderstorm Wind,48.00, ,0,0,0,0,XX,EST-5,MG,44142,Z,46,IWX,0,0,C-MAN Station, , , ,1,NW,1,NW,MICHIGAN CITY,08/04/2010,752,41.7291,-86.9118,41.7291,-86.9118,"The Michigan City GLERL site recorded a 48 knot gust with sustained winds continuing above 35 knots for several minutes.","A complex of thunderstorms moved from northern Illinois across southern Lake Michigan. Strong winds moved on shore from the lake, eventually causing damage inland.",138
256521,NEW BUFFALO TO ST JOSEPH MI (ZONE),ST. JOSEPH HARBOR,08/04/2010,825,Marine Thunderstorm Wind,37.00, ,0,0,0,0,XX,EST-5,MG,44142,Z,43,IWX,0,0,Official NWS Observations, , , ,1,W,1,W,ST. JOSEPH HARBOR,08/04/2010,842,42.099,-86.494,42.099,-86.494,"A NWS marine sensor recorded a 37 knot gust.","A complex of thunderstorms moved from northern Illinois across southern Lake Michigan. Strong winds moved on shore from the lake, eventually causing damage inland.",139
254877,SLEEPING BEAR POINT TO GRAND TRAVERSE LIGHT MI (ZONE),GRAND TRAVERSE LIGHT,08/08/2010,349,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,EST-5,MG,43877,Z,344,APX,0,0,C-MAN Station, , , ,5,W,5,W,GRAND TRAVERSE LIGHT,08/08/2010,349,45.1986,-85.6453,45.1986,-85.6453,"","Thunderstorms brought strong winds to parts of Northwest Lower Michigan.",140
254876,POINT BETSIE TO SLEEPING BEAR POINT MI (ZONE),SLEEPING BEAR POINT,08/08/2010,357,Marine Thunderstorm Wind,35.00, ,0,0,0,0,XX,EST-5,MG,43877,Z,345,APX,0,0,Trained Spotter, , , ,2,WSW,2,WSW,SLEEPING BEAR POINT,08/08/2010,357,44.9046,-86.0841,44.9046,-86.0841,"","Thunderstorms brought strong winds to parts of Northwest Lower Michigan.",141
254875,SLEEPING BEAR POINT TO GRAND TRAVERSE LIGHT MI (ZONE),GRAND TRAVERSE LIGHT,08/08/2010,410,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,EST-5,MG,43877,Z,344,APX,0,0,C-MAN Station, , , ,1,W,1,W,GRAND TRAVERSE LIGHT,08/08/2010,410,45.2111,-85.5732,45.2111,-85.5732,"","Thunderstorms brought strong winds to parts of Northwest Lower Michigan.",142
257916,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,08/13/2010,2110,Marine Thunderstorm Wind,34.00, ,0,0,0,0,XX,CST-6,MG,44290,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,08/13/2010,2110,41.72,-86.9,41.72,-86.9,"","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the afternoon of August 13th.",143
257834,GREEN BAY SOUTH FROM OCONTO WI TO LITTLE STURGEON BAY WI (ZONE),DYCKESVILLE,08/20/2010,1525,Marine Thunderstorm Wind,45.00, ,0,0,0,0,XX,CST-6,MG,44398,Z,522,GRB,0,0,Public, , , ,0,N,0,N,DYCKESVILLE,08/20/2010,1525,44.65,-87.75,44.65,-87.75,"A thunderstorm wind gust to 52 mph was measured at Dyckesville.","Thunderstorms that produced damaging winds, hail, a tornado and torrential rainfall over the land moved offshore where they continued to produce strong winds.",144
257835,STURGEON BAY TO TWO RIVERS WI (ZONE),ALGOMA CITY MARINA STATION (AGMW3),08/20/2010,1553,Marine Thunderstorm Wind,38.00, ,0,0,0,0,XX,CST-6,MG,44398,Z,542,GRB,0,0,C-MAN Station, , , ,0,N,0,N,ALGOMA CITY MARINA STATION (AGMW3),08/20/2010,1553,44.62,-87.43,44.62,-87.43,"A thunderstorm wind gust of 44 mph was measured at AGMW3.","Thunderstorms that produced damaging winds, hail, a tornado and torrential rainfall over the land moved offshore where they continued to produce strong winds.",145
243417,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,08/20/2010,1600,Marine Thunderstorm Wind,50.00, ,0,0,0,0,XX,CST-6,MG,41757,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,08/20/2010,1600,43.75,-87.692,43.75,-87.692,"","A line of strong thunderstorms with a history of producing widespread damaging wind gusts over the land affected the nearshore waters of Lake Michigan north of Milwaukee.",146
243419,SHEBOYGAN TO PT WASHINGTON WI (ZONE),PORT WASHINGTON,08/20/2010,1611,Marine Thunderstorm Wind,43.00, ,0,0,0,0,XX,CST-6,MG,41757,Z,643,MKX,0,0,C-MAN Station, , , ,1,N,1,N,PORT WASHINGTON,08/20/2010,1620,43.388,-87.868,43.388,-87.868,"Frequent gusts to 43 knots for a nine minute period.","A line of strong thunderstorms with a history of producing widespread damaging wind gusts over the land affected the nearshore waters of Lake Michigan north of Milwaukee.",147
257836,STURGEON BAY TO TWO RIVERS WI (ZONE),KEWAUNEE STATION (KWNW3),08/20/2010,1636,Marine Thunderstorm Wind,47.00, ,0,0,0,0,XX,CST-6,MG,44398,Z,542,GRB,0,0,C-MAN Station, , , ,0,N,0,N,KEWAUNEE STATION (KWNW3),08/20/2010,1636,44.45,-87.5,44.45,-87.5,"A thunderstorm wind gust to 54 mph was measured at KWNW3.","Thunderstorms that produced damaging winds, hail, a tornado and torrential rainfall over the land moved offshore where they continued to produce strong winds.",148
257837,ROCK ISLAND PASSAGE TO STURGEON BAY WI 5NM OFFSHORE TO MID LAKE (ZONE),NORTH MICHIGAN BUOY (45002),08/20/2010,1704,Marine Thunderstorm Wind,39.00, ,0,0,0,0,XX,CST-6,MG,44398,Z,563,GRB,0,0,Buoy, , , ,0,N,0,N,NORTH MICHIGAN BUOY (45002),08/20/2010,1704,45.33,-86.43,45.33,-86.43,"A thunderstorm wind gust to 45 mph was measured at the mid lake buoy in northern Lake Michigan.","Thunderstorms that produced damaging winds, hail, a tornado and torrential rainfall over the land moved offshore where they continued to produce strong winds.",149
254882,CHARLEVOIX TO POINT BETSIE MI 5NM OFF SHORE TO MID LAKE (ZONE),EMPIRE,08/20/2010,1800,Marine Thunderstorm Wind,55.00, ,0,0,0,0,XX,EST-5,MG,43881,Z,364,APX,0,0,Mariner, , , ,11,W,11,W,EMPIRE,08/20/2010,1800,44.8,-86.3,44.8,-86.3,"","Severe thunderstorms impacted parts of Northern Lake Michigan.",150
254885,SLEEPING BEAR POINT TO GRAND TRAVERSE LIGHT MI (ZONE),GLEN HAVEN,08/20/2010,1815,Marine Thunderstorm Wind,44.00, ,0,0,0,0,XX,EST-5,MG,43881,Z,344,APX,0,0,Mariner, , , ,1,ESE,1,ESE,GLEN HAVEN,08/20/2010,1815,44.906,-85.9996,44.906,-85.9996,"","Severe thunderstorms impacted parts of Northern Lake Michigan.",151
254883,GRAND TRAVERSE BAY FROM GRAND TRAVERSE LIGHT TO NORWOOD MI (ZONE),SUTTONS BAY,08/20/2010,1840,Marine Thunderstorm Wind,50.00, ,0,0,0,0,XX,EST-5,EG,43881,Z,323,APX,0,0,Trained Spotter, , , ,2,ENE,2,ENE,SUTTONS BAY,08/20/2010,1840,44.996,-85.6137,44.996,-85.6137,"Thunderstorm downed a few trees in Northern Leelanau County.","Severe thunderstorms impacted parts of Northern Lake Michigan.",152
254887,GRAND TRAVERSE BAY FROM GRAND TRAVERSE LIGHT TO NORWOOD MI (ZONE),GRAND TRAVERSE LIGHT,08/20/2010,1850,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,EST-5,MG,43881,Z,323,APX,0,0,C-MAN Station, , , ,2,ESE,2,ESE,GRAND TRAVERSE LIGHT,08/20/2010,1850,45.1981,-85.5176,45.1981,-85.5176,"","Severe thunderstorms impacted parts of Northern Lake Michigan.",153
254884,NORWOOD MI TO 5NM W OF MACKINAC BRIDGE INC LITTLE TRAVERSE BAY (ZONE),CHARLEVOIX,08/20/2010,1907,Marine Thunderstorm Wind,39.00, ,0,0,0,0,XX,EST-5,MG,43881,Z,342,APX,0,0,AWOS, , , ,1,W,1,W,CHARLEVOIX,08/20/2010,1907,45.3196,-85.2766,45.3196,-85.2766,"","Severe thunderstorms impacted parts of Northern Lake Michigan.",154
254886,POINT BETSIE TO SLEEPING BEAR POINT MI (ZONE),EMPIRE,08/20/2010,1908,Marine Thunderstorm Wind,41.00, ,0,0,0,0,XX,EST-5,MG,43881,Z,345,APX,0,0,RAWS, , , ,1,W,1,W,EMPIRE,08/20/2010,1908,44.8116,-86.0854,44.8116,-86.0854,"","Severe thunderstorms impacted parts of Northern Lake Michigan.",155
254888,MANISTEE TO POINT BETSIE MI (ZONE),MANISTEE,08/20/2010,1920,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,EST-5,MG,43881,Z,346,APX,0,0,C-MAN Station, , , ,0,NE,0,NE,MANISTEE,08/20/2010,1920,44.2522,-86.3458,44.2522,-86.3458,"","Severe thunderstorms impacted parts of Northern Lake Michigan.",156
259929,GREEN BAY N FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE (ZONE),ESCANABA LIGHT,09/02/2010,1231,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,EST-5,MG,44830,Z,221,MQT,0,0,AWOS, , , ,1,WSW,1,WSW,ESCANABA LIGHT,09/02/2010,1233,45.7317,-87.0616,45.7317,-87.0616,"","A low pressure system approaching from the Northern Plains triggered a strong thunderstorm over Escanaba on the afternoon of the 2nd.",157
247684,SHEBOYGAN TO PT WASHINGTON WI (ZONE),PORT WASHINGTON,09/02/2010,1844,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,CST-6,MG,42419,Z,643,MKX,0,0,C-MAN Station, , , ,1,N,1,N,PORT WASHINGTON,09/02/2010,1844,43.388,-87.868,43.388,-87.868,"","A broken line of strong to severe thunderstorms affected the nearshore waters of Lake Michigan during the early evening.",158
247683,PT WASHINGTON TO NORTH PT LT WI (ZONE),PORT WASHINGTON,09/02/2010,1844,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,CST-6,MG,42419,Z,644,MKX,0,0,C-MAN Station, , , ,1,N,1,N,PORT WASHINGTON,09/02/2010,1844,43.388,-87.868,43.388,-87.868,"","A broken line of strong to severe thunderstorms affected the nearshore waters of Lake Michigan during the early evening.",159
260333,GREEN BAY SOUTH FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE AND NORTH FROM OCONTO WI TO LITTLE STURGEON BAY WI (ZONE),ELLISON BAY,09/02/2010,1905,Marine Thunderstorm Wind,60.00, ,0,0,0,0,XX,CST-6,EG,44920,Z,521,GRB,0,0,Trained Spotter, , , ,1,NW,1,NW,ELLISON BAY,09/02/2010,1905,45.2602,-87.0845,45.2602,-87.0845,"A thunderstorm wind gust, estimated at 60 knots, was reported near Ellison Bay.","Thunderstorms that developed ahead of a strong cold front and caused isolated wind damage over the land also produced strong winds over the nearshore waters.",160
262068,ROCK ISLAND PASSAGE TO STURGEON BAY WI (ZONE),NORTHPORT PIER STATION (NPDW3),09/02/2010,1910,Marine Thunderstorm Wind,60.00, ,0,0,0,0,XX,CST-6,EG,44920,Z,541,GRB,0,0,Trained Spotter, , , ,2,S,2,S,NORTHPORT PIER STATION (NPDW3),09/02/2010,1910,45.2471,-86.975,45.2471,-86.975,"A thunderstorm produced a wind gust, estimated at 60 knots, about 5 miles east of Ellison Bay.","Thunderstorms that developed ahead of a strong cold front and caused isolated wind damage over the land also produced strong winds over the nearshore waters.",161
247681,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,09/02/2010,2000,Marine Thunderstorm Wind,34.00, ,0,0,0,0,XX,CST-6,MG,42419,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,09/02/2010,2000,42.589,-87.809,42.589,-87.809,"","A broken line of strong to severe thunderstorms affected the nearshore waters of Lake Michigan during the early evening.",162
259421,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,09/02/2010,2015,Marine Thunderstorm Wind,37.00, ,0,0,0,0,XX,CST-6,MG,44738,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,09/02/2010,2020,41.92,-87.57,41.92,-87.57,"","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the evening hours of September 2nd.",163
259420,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,09/02/2010,2020,Marine Thunderstorm Wind,39.00, ,0,0,0,0,XX,CST-6,MG,44738,Z,740,LOT,0,0,C-MAN Station, , , ,1,N,1,N,WAUKEGAN HARBOR,09/02/2010,2020,42.361,-87.8083,42.361,-87.8083,"","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the evening hours of September 2nd.",164
259422,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,09/02/2010,2100,Marine Thunderstorm Wind,39.00, ,0,0,0,0,XX,CST-6,MG,44738,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,09/02/2010,2100,41.92,-87.57,41.92,-87.57,"","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the evening hours of September 2nd.",165
259419,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,09/02/2010,2145,Marine Thunderstorm Wind,41.00, ,0,0,0,0,XX,CST-6,MG,44738,Z,745,LOT,0,0,C-MAN Station, , , ,1,SW,1,SW,MICHIGAN CITY,09/02/2010,2200,41.7167,-86.9278,41.7167,-86.9278,"Winds gusted above 34 knots for 15 minutes with a peak gust to 41 knots.","Strong to severe thunderstorms moved across parts of southern Lake Michigan during the evening hours of September 2nd.",166
260763,MANISTEE TO POINT BETSIE MI (ZONE),MANISTEE,09/02/2010,2200,Marine Thunderstorm Wind,34.00, ,0,0,0,0,XX,EST-5,MG,44994,Z,346,APX,0,0,C-MAN Station, , , ,0,ENE,0,ENE,MANISTEE,09/02/2010,2200,44.2521,-86.3445,44.2521,-86.3445,"","A thunderstorm produced gusty winds near Manistee.",167
248280,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,09/02/2010,2250,Marine Thunderstorm Wind,41.00, ,0,0,0,0,XX,EST-5,MG,42554,Z,46,IWX,0,0,C-MAN Station, , , ,1,NNW,1,NNW,MICHIGAN CITY,09/02/2010,2251,41.74,-86.91,41.74,-86.91,"The Michigan City GLERL station recorded a 41 knot (47 mph) wind gust with a line of thunderstorms.","A line of thunderstorms moved across far southeastern Lake Michigan during the evening and overnight.",168
260769,SEUL CHOIX POINT MI TO 5NM W OF MACKINAC BRIDGE (ZONE),ST. HELENA ISLAND,09/12/2010,1821,Marine Thunderstorm Wind,43.00, ,0,0,0,0,XX,EST-5,EG,44997,Z,341,APX,0,0,Emergency Manager, , , ,2,NNE,2,NNE,ST. HELENA ISLAND,09/12/2010,1821,45.8815,-84.8584,45.8815,-84.8584,"Emergency personnel estimated 43 knot wind gusts (50 mph).","Thunderstorms produced gusty winds in and south of the Straits area.",169
260772,NORWOOD MI TO 5NM W OF MACKINAC BRIDGE INC LITTLE TRAVERSE BAY (ZONE),CHARLEVOIX,09/12/2010,1926,Marine Thunderstorm Wind,46.00, ,0,0,0,0,XX,EST-5,MG,44997,Z,342,APX,0,0,AWOS, , , ,1,W,1,W,CHARLEVOIX,09/12/2010,1926,45.3201,-85.2731,45.3201,-85.2731,"","Thunderstorms produced gusty winds in and south of the Straits area.",170
260771,SLEEPING BEAR POINT TO GRAND TRAVERSE LIGHT MI (ZONE),GRAND TRAVERSE LIGHT,09/12/2010,1930,Marine Thunderstorm Wind,34.00, ,0,0,0,0,XX,EST-5,MG,44997,Z,344,APX,0,0,C-MAN Station, , , ,1,W,1,W,GRAND TRAVERSE LIGHT,09/12/2010,1930,45.2113,-85.5605,45.2113,-85.5605,"","Thunderstorms produced gusty winds in and south of the Straits area.",171
