EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
502242,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,04/12/2014,1555,Marine Thunderstorm Wind,38.00, ,0,0,0,0,XX,CST-6,MG,83250,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,04/12/2014,1602,43.75,-87.692,43.75,-87.692,"Measured wind gust of 38 knots at Sheboygan lakeshore station.  Strong wind gusts to 37 knots continued for 5 to 10 minutes.","Several strong thunderstorms affect near shore waters and coastal areas of Lake Michigan causing strong sustained winds and wind gusts over 34 knots.",105
502239,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,04/12/2014,1757,Marine Thunderstorm Wind,41.00, ,0,0,0,0,XX,CST-6,MG,83250,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,04/12/2014,1757,43.75,-87.692,43.75,-87.692,"Thunderstorm wind gust to 41 knots at the Sheboygan lakeshore marine station.","Several strong thunderstorms affect near shore waters and coastal areas of Lake Michigan causing strong sustained winds and wind gusts over 34 knots.",106
502243,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,04/12/2014,1830,Marine Thunderstorm Wind,44.00, ,0,0,0,0,XX,CST-6,MG,83250,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,04/12/2014,1837,43.75,-87.692,43.75,-87.692,"Sustained winds of 34 knots with gusts to as high as 44 knots continued for a 5 to 10 minute period.","Several strong thunderstorms affect near shore waters and coastal areas of Lake Michigan causing strong sustained winds and wind gusts over 34 knots.",107
521601,GREEN BAY SOUTH FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE AND NORTH FROM OCONTO WI TO LITTLE STURGEON BAY WI (ZONE),SISTER BAY STATION (SYWW3),05/08/2014,439,Marine Thunderstorm Wind,39.00, ,0,0,0,0,XX,CST-6,MG,86464,Z,521,GRB,0,0,Mesonet, , , ,0,N,0,N,SISTER BAY STATION (SYWW3),05/08/2014,439,45.2,-87.12,45.2,-87.12,"The wind sensor at Yacht Works in Sister Bay measured a gust of 39 knots as a line of thunderstorms passed through.","A line of thunderstorms that moved across the waters of Green Bay produced a gust to 39 knots at Sister Bay.",108
519228,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,05/08/2014,2300,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,CST-6,MG,85995,Z,740,LOT,0,0,C-MAN Station, , , ,0,N,0,N,WAUKEGAN HARBOR,05/08/2014,2300,42.35,-87.81,42.35,-87.81,"","Thunderstorms lifted north across the region from the overnight hours of May 8th into the morning hours of May 9th producing strong marine winds.",109
519229,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,05/09/2014,110,Marine Thunderstorm Wind,45.00, ,0,0,0,0,XX,CST-6,MG,85995,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,05/09/2014,140,41.73,-86.91,41.73,-86.91,"Winds gusted in excess of 38 knots for around half an hour, with a peak gust of 45 knots.","Thunderstorms lifted north across the region from the overnight hours of May 8th into the morning hours of May 9th producing strong marine winds.",110
519230,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,05/09/2014,650,Marine Thunderstorm Wind,45.00, ,0,0,0,0,XX,CST-6,MG,85995,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,05/09/2014,720,41.73,-86.91,41.73,-86.91,"Winds gusted in excess of 38 knots for around half an hour, with a peak gust of 45 knots.","Thunderstorms lifted north across the region from the overnight hours of May 8th into the morning hours of May 9th producing strong marine winds.",111
519231,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,05/09/2014,745,Marine Thunderstorm Wind,38.00, ,0,0,0,0,XX,CST-6,MG,85995,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,05/09/2014,755,41.92,-87.57,41.92,-87.57,"","Thunderstorms lifted north across the region from the overnight hours of May 8th into the morning hours of May 9th producing strong marine winds.",112
521078,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,05/11/2014,1840,Marine Thunderstorm Wind,53.00, ,0,0,0,0,XX,CST-6,MG,85998,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,05/11/2014,1840,41.73,-86.91,41.73,-86.91,"","A line of storms produced severe winds over Lake Michigan near the shores of northwest Indiana.",113
520762,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY C-MAN STATION (MCYI3),05/11/2014,1940,Marine Thunderstorm Wind,53.00, ,0,0,0,0,XX,EST-5,MG,86288,Z,46,IWX,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY C-MAN STATION (MCYI3),05/11/2014,1941,41.73,-86.91,41.73,-86.91,"A marine weather station recorded a 61 mph wind gust as severe thunderstorms came onshore.","A complex of thunderstorms moved out of Illinois into southern Lake Michigan. As the storms came onshore wind gusts of over 60 mph were recorded.",114
523106,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,05/12/2014,2250,Marine Thunderstorm Wind,39.00, ,0,0,0,0,XX,CST-6,MG,86001,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,05/12/2014,2255,41.92,-87.57,41.92,-87.57,"","A line of thunderstorms moved across Lake Michigan producing strong winds.",115
523107,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,05/12/2014,2350,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,CST-6,MG,86001,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,05/12/2014,2355,41.73,-86.91,41.73,-86.91,"","A line of thunderstorms moved across Lake Michigan producing strong winds.",116
524160,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,05/20/2014,2050,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,CST-6,MG,86004,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,05/20/2014,2050,41.73,-86.91,41.73,-86.91,"","Severe thunderstorms moved over Lake Michigan producing strong to severe winds.",117
524161,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,05/20/2014,2135,Marine Thunderstorm Wind,58.00, ,0,0,0,0,XX,CST-6,MG,86004,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,05/20/2014,2145,41.92,-87.57,41.92,-87.57,"","Severe thunderstorms moved over Lake Michigan producing strong to severe winds.",118
528223,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),NORTHERLY ISLAND,06/02/2014,1105,Marine Thunderstorm Wind,42.00, ,0,0,0,0,XX,CST-6,MG,87519,Z,741,LOT,0,0,C-MAN Station, , , ,2,NW,0,N,HARRISON-DEVER CRIB,06/02/2014,1110,41.8857,-87.611,41.92,-87.57,"Two docks at DuSable Harbor were dislodged by the strong winds causing minor cosmetic damage to a few boats.  Winds caused the chains that hold the boats in place to snap.","A line of thunderstorms moved over Lake Michigan producing winds to 42 knots at Chicago Harrison-Dever Crib.",119
528911,ROCK ISLAND PASSAGE TO STURGEON BAY WI 5NM OFFSHORE TO MID LAKE (ZONE),NORTH MICHIGAN BUOY (45002),06/15/2014,2041,Marine Thunderstorm Wind,67.00, ,0,0,0,0,XX,CST-6,MG,87651,Z,563,GRB,0,0,Buoy, , , ,0,N,0,N,NORTH MICHIGAN BUOY (45002),06/15/2014,2041,45.34,-86.41,45.34,-86.41,"The mid-lake buoy on northern Lake Michigan measured a thunderstorm wind gust of 67 knots as storms passed.","Thunderstorms that accompanied a warm front across Wisconsin produced a wind gust to 67 knots as they passed over the open waters of northern Lake Michigan.",120
513058,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,06/17/2014,110,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,CST-6,MG,84948,Z,645,MKX,0,0,C-MAN Station, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,06/17/2014,110,43.046,-87.879,43.046,-87.879,"Milwaukee lake shore observation station measured wind gust of 40 knots.","A line of strong thunderstorms developed over eastern Iowa and southern Minnesota and moved east during the overnight hours.  These thunderstorms affected the near shore waters of Lake Michigan shortly after midnight causing strong wind gusts at some locations.",121
513059,NORTH PT LT TO WIND PT WI (ZONE),CUDAHY,06/17/2014,527,Marine Thunderstorm Wind,43.00, ,0,0,0,0,XX,CST-6,MG,84949,Z,645,MKX,0,0,ASOS, , , ,3,WNW,3,WNW,CUDAHY,06/17/2014,527,42.96,-87.9,42.96,-87.9,"Automated observing equipment at KMKE measured a wind gust of 43 knots with nearby thunderstorms.","Another round of strong thunderstorms affected the near shore waters of Lake Michigan during the morning of June 17th.",122
513060,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,06/17/2014,530,Marine Thunderstorm Wind,44.00, ,0,0,0,0,XX,CST-6,MG,84949,Z,645,MKX,0,0,C-MAN Station, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,06/17/2014,535,43.046,-87.879,43.046,-87.879,"Milwaukee lakeshore observing equipment measured a wind gust of 44 knots at 530 am CST.  A wind gust of 54 knots was measured at 535 am CST.","Another round of strong thunderstorms affected the near shore waters of Lake Michigan during the morning of June 17th.",123
513062,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,06/18/2014,1100,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,CST-6,EG,84950,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,06/18/2014,1110,42.589,-87.809,42.589,-87.809,"The Kenosha lakeshore observation equipment measured sustained winds of 35 knots with a gust to 40 knots at 11 am CST.  Gusts to 35 knots persisted until 1110 am CST.","A nearby stationary front triggered another round of strong thunderstorms over southern Wisconsin and the near shore waters of Lake Michigan during the night.",124
528240,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY HARBOR,06/18/2014,1115,Marine Thunderstorm Wind,44.00, ,0,0,0,0,XX,CST-6,MG,87523,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY HARBOR,06/18/2014,1135,41.73,-86.91,41.73,-86.91,"","A line of thunderstorms moved across Lake Michigan during the late morning and early afternoon of June 18th producing winds to 44 knots at Michigan City.",125
513061,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,06/18/2014,1210,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,CST-6,MG,84950,Z,645,MKX,0,0,C-MAN Station, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,06/18/2014,1210,43.046,-87.879,43.046,-87.879,"Milwaukee lake shore station measured a wind gust of 40 knots shortly after midnight CST.","A nearby stationary front triggered another round of strong thunderstorms over southern Wisconsin and the near shore waters of Lake Michigan during the night.",126
529467,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY HARBOR,06/23/2014,1415,Marine Thunderstorm Wind,37.00, ,0,0,0,0,XX,CST-6,MG,87749,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY HARBOR,06/23/2014,1415,41.73,-86.91,41.73,-86.91,"","A line of thunderstorms pushed across the far southern end of Lake Michigan producing strong winds.",127
529598,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY C-MAN STATION (MCYI3),06/23/2014,1515,Marine Thunderstorm Wind,37.00, ,0,0,0,0,XX,EST-5,EG,87783,Z,46,IWX,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY C-MAN STATION (MCYI3),06/23/2014,1516,41.73,-86.91,41.73,-86.91,"A wind gust to 43 mph was recorded at the Michigan City marine weather observation site.","Weak surface low pressure was centered in the western Great Lakes. Thunderstorms formed over southern Lake Michigan and then moved east onshore, causing gusty winds.",128
529479,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY HARBOR,06/30/2014,450,Marine Thunderstorm Wind,46.00, ,0,0,0,0,XX,CST-6,MG,87756,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY HARBOR,06/30/2014,525,41.73,-86.91,41.73,-86.91,"Winds gusted in excess of 34 knots for around 35 minutes peaking at 46 knots.","A line of thunderstorms dropped across southern Lake Michigan producing strong winds.",129
529477,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY HARBOR,06/30/2014,500,Marine Thunderstorm Wind,45.00, ,0,0,0,0,XX,CST-6,MG,87756,Z,745,LOT,0,0,Buoy, , , ,3,WNW,3,WNW,MICHIGAN CITY HARBOR,06/30/2014,500,41.755,-86.968,41.755,-86.968,"","A line of thunderstorms dropped across southern Lake Michigan producing strong winds.",130
516188,NORTH PT LT TO WIND PT WI (ZONE),CUDAHY,06/30/2014,1736,Marine Thunderstorm Wind,39.00, ,0,0,0,0,XX,CST-6,MG,85465,Z,645,MKX,0,0,ASOS, , , ,3,WNW,3,WNW,CUDAHY,06/30/2014,1736,42.96,-87.9,42.96,-87.9,"Automated observing equipment at Milwaukee International Airport (KMKE) measured a wind gust of 39 knots.","A vigorous low pressure system and frontal system triggered a strong line of thunderstorms that affected the near shore waters of Lake Michigan during the later afternoon and early evening.",131
516186,PT WASHINGTON TO NORTH PT LT WI (ZONE),PORT WASHINGTON,06/30/2014,1740,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,CST-6,MG,85465,Z,644,MKX,0,0,C-MAN Station, , , ,1,N,1,N,PORT WASHINGTON,06/30/2014,1740,43.388,-87.868,43.388,-87.868,"Port Washington lake shore observation measured a wind gust of 36 knots.","A vigorous low pressure system and frontal system triggered a strong line of thunderstorms that affected the near shore waters of Lake Michigan during the later afternoon and early evening.",132
516187,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,06/30/2014,1740,Marine Thunderstorm Wind,41.00, ,0,0,0,0,XX,CST-6,MG,85465,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,06/30/2014,1740,42.589,-87.809,42.589,-87.809,"Kenosha lake shore observation measured a wind gust of 41 knots.","A vigorous low pressure system and frontal system triggered a strong line of thunderstorms that affected the near shore waters of Lake Michigan during the later afternoon and early evening.",133
516185,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,06/30/2014,1803,Marine Thunderstorm Wind,35.00, ,0,0,0,0,XX,CST-6,MG,85465,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,06/30/2014,1803,43.75,-87.692,43.75,-87.692,"Sheboygan lakeshore observation station reported a wind gust of 35 knots.","A vigorous low pressure system and frontal system triggered a strong line of thunderstorms that affected the near shore waters of Lake Michigan during the later afternoon and early evening.",134
525184,TWO RIVERS TO SHEBOYGAN WI (ZONE),CLEVELAND,06/30/2014,1803,Marine Thunderstorm Wind,34.00, ,0,0,0,0,XX,CST-6,EG,86977,Z,543,GRB,0,0,C-MAN Station, , , ,2,ESE,2,ESE,CLEVELAND,06/30/2014,1803,43.91,-87.72,43.91,-87.72,"A line of thunderstorms produced a wind gust to 34 knots near Cleveland.","Thunderstorms ahead of a passing cold front produced wind gusts to 34 knots near Cleveland and several gusts of 35 to 43 knots at the North Lake Michigan Buoy.",135
530873,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,06/30/2014,1830,Marine Thunderstorm Wind,37.00, ,0,0,0,0,XX,CST-6,MG,87965,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,06/30/2014,1830,41.92,-87.57,41.92,-87.57,"","Extensive damage was sustained from two separate lines of thunderstorms on Monday, June 30th which was officially determined to be from two separate derecho events. Thunderstorms developed over Iowa during the early afternoon and organized into a forward-propagating quasi-linear convective system (QLCS) and tracked across lake Michigan by early to mid evening. Meanwhile, a second complex of intense thunderstorms developed over central and eastern Iowa and also evolved into a QLCS, tracking across southern Lake Michigan late in the evening into the overnight hours.",136
540927,MANISTEE TO POINT BETSIE MI (ZONE),FRANKFORT,06/30/2014,1834,Marine Thunderstorm Wind,35.00, ,0,0,0,0,XX,EST-5,MG,89969,Z,346,APX,0,0,Trained Spotter, , , ,1,WSW,1,WSW,FRANKFORT,06/30/2014,1834,44.6365,-86.2592,44.6365,-86.2592,"","Thunderstorms crossed Lake Michigan, producing gusty winds in spots.",137
530870,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY HARBOR,06/30/2014,1910,Marine Thunderstorm Wind,41.00, ,0,0,0,0,XX,CST-6,MG,87965,Z,745,LOT,0,0,Buoy, , , ,3,WNW,3,WNW,MICHIGAN CITY HARBOR,06/30/2014,1910,41.755,-86.968,41.755,-86.968,"","Extensive damage was sustained from two separate lines of thunderstorms on Monday, June 30th which was officially determined to be from two separate derecho events. Thunderstorms developed over Iowa during the early afternoon and organized into a forward-propagating quasi-linear convective system (QLCS) and tracked across lake Michigan by early to mid evening. Meanwhile, a second complex of intense thunderstorms developed over central and eastern Iowa and also evolved into a QLCS, tracking across southern Lake Michigan late in the evening into the overnight hours.",138
530868,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY HARBOR,06/30/2014,1910,Marine Thunderstorm Wind,43.00, ,0,0,0,0,XX,CST-6,MG,87965,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY HARBOR,06/30/2014,1915,41.73,-86.91,41.73,-86.91,"","Extensive damage was sustained from two separate lines of thunderstorms on Monday, June 30th which was officially determined to be from two separate derecho events. Thunderstorms developed over Iowa during the early afternoon and organized into a forward-propagating quasi-linear convective system (QLCS) and tracked across lake Michigan by early to mid evening. Meanwhile, a second complex of intense thunderstorms developed over central and eastern Iowa and also evolved into a QLCS, tracking across southern Lake Michigan late in the evening into the overnight hours.",139
530613,ROCK ISLAND PASSAGE TO STURGEON BAY WI 5NM OFFSHORE TO MID LAKE (ZONE),NORTH MICHIGAN BUOY (45002),06/30/2014,1949,Marine Thunderstorm Wind,43.00, ,0,0,0,0,XX,CST-6,MG,86977,Z,563,GRB,0,0,Buoy, , , ,0,N,0,N,NORTH MICHIGAN BUOY (45002),06/30/2014,2000,45.34,-86.41,45.34,-86.41,"Thunderstorms produced several gusts of 35 to 43 knots as they passed.","Thunderstorms ahead of a passing cold front produced wind gusts to 34 knots near Cleveland and several gusts of 35 to 43 knots at the North Lake Michigan Buoy.",140
529903,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY C-MAN STATION (MCYI3),06/30/2014,2000,Marine Thunderstorm Wind,43.00, ,0,0,0,0,XX,EST-5,MG,87818,Z,46,IWX,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY C-MAN STATION (MCYI3),06/30/2014,2001,41.73,-86.91,41.73,-86.91,"A 49 mph wind gust was recorded at the Michigan City GLERL station.","A line of severe thunderstorms developed in eastern Iowa during the afternoon hours of June 30th. Plenty of instability and moisture was avaiable for the line to mature into a severe bow echo with the bulk of this racing northwest of the area into Wisconsin and Central Lower Michigan. The southern flank of this line did briefly take on bowing characteristics and produce gusty winds over southern Lake Michigan before dissipating.",141
529913,NEW BUFFALO TO ST JOSEPH MI (ZONE),ST JOSEPH BUOY (45026),06/30/2014,2030,Marine Thunderstorm Wind,39.00, ,0,0,0,0,XX,EST-5,MG,87818,Z,43,IWX,0,0,Buoy, , , ,0,N,0,N,ST JOSEPH BUOY (45026),06/30/2014,2031,41.98,-86.62,41.98,-86.62,"A buoy located west of Cook Nuclear Plan recorded a 45 mph wind gust.","A line of severe thunderstorms developed in eastern Iowa during the afternoon hours of June 30th. Plenty of instability and moisture was avaiable for the line to mature into a severe bow echo with the bulk of this racing northwest of the area into Wisconsin and Central Lower Michigan. The southern flank of this line did briefly take on bowing characteristics and produce gusty winds over southern Lake Michigan before dissipating.",142
530875,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,06/30/2014,2135,Marine Thunderstorm Wind,41.00, ,0,0,0,0,XX,CST-6,MG,87965,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,06/30/2014,2135,41.92,-87.57,41.92,-87.57,"","Extensive damage was sustained from two separate lines of thunderstorms on Monday, June 30th which was officially determined to be from two separate derecho events. Thunderstorms developed over Iowa during the early afternoon and organized into a forward-propagating quasi-linear convective system (QLCS) and tracked across lake Michigan by early to mid evening. Meanwhile, a second complex of intense thunderstorms developed over central and eastern Iowa and also evolved into a QLCS, tracking across southern Lake Michigan late in the evening into the overnight hours.",143
530871,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY HARBOR,06/30/2014,2210,Marine Thunderstorm Wind,59.00, ,0,0,0,0,XX,CST-6,MG,87965,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY HARBOR,06/30/2014,2225,41.73,-86.91,41.73,-86.91,"Winds gusted in excess of 34 knots for 15 minutes, peaking at 59 knots.","Extensive damage was sustained from two separate lines of thunderstorms on Monday, June 30th which was officially determined to be from two separate derecho events. Thunderstorms developed over Iowa during the early afternoon and organized into a forward-propagating quasi-linear convective system (QLCS) and tracked across lake Michigan by early to mid evening. Meanwhile, a second complex of intense thunderstorms developed over central and eastern Iowa and also evolved into a QLCS, tracking across southern Lake Michigan late in the evening into the overnight hours.",144
535291,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,07/07/2014,150,Marine Thunderstorm Wind,41.00, ,0,0,0,0,XX,CST-6,MG,88774,Z,745,LOT,0,0,Buoy, , , ,3,WNW,3,WNW,MICHIGAN CITY,07/07/2014,150,41.755,-86.968,41.755,-86.968,"","A line of thunderstorms move across southern Lake Michigan producing strong winds.",145
535361,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,07/12/2014,2240,Marine Thunderstorm Wind,41.00, ,0,0,0,0,XX,CST-6,MG,88783,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,07/12/2014,2245,41.92,-87.57,41.92,-87.57,"","Thunderstorms moved over Lake Michigan producing strong winds.",146
535411,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,07/22/2014,2225,Marine Thunderstorm Wind,38.00, ,0,0,0,0,XX,CST-6,MG,88801,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,07/22/2014,2235,41.92,-87.57,41.92,-87.57,"","A line of thunderstorms move across southern Lake Michigan producing strong winds.",147
535530,NEW BUFFALO TO ST JOSEPH MI (ZONE),ST JOSEPH BUOY (45026),07/23/2014,0,Marine Thunderstorm Wind,39.00, ,0,0,0,0,XX,EST-5,MG,88834,Z,43,IWX,0,0,Buoy, , , ,0,N,0,N,ST JOSEPH BUOY (45026),07/23/2014,1,41.98,-86.62,41.98,-86.62,"A buoy west of the Cook Nuclear Plant recorded a 45 mph wind gust as thunderstorms approached the shoreline.","A cold front was moving into the region during the overnight hours. A weak disturbance aided in the development of overnight thunderstorms. Gusty winds moved onshore across southeastern Lake Michigan.",148
534470,GREEN BAY N FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE (ZONE),GLADSTONE,07/26/2014,1445,Marine Thunderstorm Wind,50.00, ,0,0,0,0,XX,EST-5,EG,88640,Z,221,MQT,0,0,Law Enforcement, , , ,0,N,0,N,GLADSTONE,07/26/2014,1450,45.85,-87.02,45.85,-87.02,"The Delta County Sheriff reported a tree down in Gladstone from thunderstorm wind gusts.","A cold front moving through the area generated a severe thunderstorm at Gladstone on the 26th.",149
535418,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),BURNHAM HARBOR,07/29/2014,1850,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,CST-6,EG,88803,Z,741,LOT,0,0,Newspaper, , , ,2,WNW,2,WNW,BURNHAM HARBOR,07/29/2014,1850,41.8766,-87.6102,41.8766,-87.6102,"An isolated thunderstorm produced winds estimated to around 40 knots which overturned a sailboat near the mouth of Monroe Harbor.  Three men had to be rescued by the fire department but were not injured.","An isolated thunderstorm formed near downtown Chicago during the evening of July 29th.  Strong winds from this storm overturned a sailboat near the mouth of Monroe Harbor.  Additional scattered thunderstorms moved over the lake later in the evening.",150
535419,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,07/29/2014,2023,Marine Thunderstorm Wind,42.00, ,0,0,0,0,XX,CST-6,MG,88803,Z,740,LOT,0,0,C-MAN Station, , , ,0,N,0,N,WAUKEGAN HARBOR,07/29/2014,2030,42.35,-87.81,42.35,-87.81,"","An isolated thunderstorm formed near downtown Chicago during the evening of July 29th.  Strong winds from this storm overturned a sailboat near the mouth of Monroe Harbor.  Additional scattered thunderstorms moved over the lake later in the evening.",151
536075,GREEN BAY N FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE (ZONE),ESCANABA LIGHT,08/03/2014,1400,Marine Thunderstorm Wind,39.00, ,0,0,0,0,XX,EST-5,MG,88936,Z,221,MQT,0,0,AWOS, , , ,2,SW,2,SW,ESCANABA LIGHT,08/03/2014,1405,45.7256,-87.0684,45.7256,-87.0684,"The Escanaba AWOS measured thunderstorm wind gusts between 40 and 45 mph.","Strong thunderstorms resulted in wind gusts between 40 and 45 mph at the Escanaba AWOS station on the afternoon of the 3rd.",152
539904,GREEN BAY SOUTH FROM OCONTO WI TO LITTLE STURGEON BAY WI (ZONE),DYCKESVILLE,08/03/2014,1440,Marine Thunderstorm Wind,40.00, ,0,0,0,0,XX,CST-6,EG,89681,Z,522,GRB,0,0,Trained Spotter, , , ,3,WSW,3,WSW,DYCKESVILLE,08/03/2014,1440,44.639,-87.802,44.639,-87.802,"A thunderstorm produced an estimated wind gust of 40 knots near Bayshore County Park, west of Dyckesville.","A persistent weather pattern with weak northwest flow over Wisconsin, and cold air aloft, produced slow-moving thunderstorms. One of the storms produced wind gusts to around 40 knots over the waters of Green Bay.",153
529821,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,08/18/2014,1936,Marine Thunderstorm Wind,36.00, ,0,0,0,0,XX,CST-6,MG,87802,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,08/18/2014,1936,43.75,-87.692,43.75,-87.692,"The Sheboygan lakeshore observation reported a thunderstorm wind gust of 36 knots at 836 pm CDT.","A strong thunderstorm caused strong wind gusts over the near shore waters of Lake Michigan during the evening.",154
