EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,
5316665,GRAND TRAVERSE LT TO SLEEPING BEAR PT MI (ZONE),GRAND TRAVERSE LIGHT,8/1/2002,1716,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,EST,M,1143131,M,344,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,GRAND TRAVERSE LIGHT,8/1/2002,1716,45.16667,-85.5,45.16667,-85.5,
5316664,GRAND TRAVERSE BAY & NORWOOD TO GRAND TRAVERSE LT MI (ZONE),NORWOOD,8/1/2002,1716,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,EST,M,1143131,M,323,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,NORWOOD,8/1/2002,1716,45.21667,-85.36667,45.21667,-85.36667,
5322559,NORTH PT LT TO WIND PT WI (ZONE),MILWAUKEE HARBOR,8/1/2002,1935,Marine Thunderstorm Wind,41, ,0,0,0,0,XX,CST,M,1144842,M,645,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,MILWAUKEE HARBOR,8/1/2002,1935, , , , ,,A small cluster of thunderstorms pulsed to severe limits over land and then moved out over Lake Michigan.,68,
5316758,LM 5NM W OF MACKINAC BRIDGE TO MANISTEE MI NWD BEYOND 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),GRAND TRAVERSE LIGHT,8/12/2002,1600,Marine Thunderstorm Wind,46, ,0,0,0,0,XX,EST,M,1143135,M,363,APX,0,0,TRAINED SPOTTER, , , , , , , ,GRAND TRAVERSE LIGHT,8/12/2002,1600,45.16667,-85.5,45.16667,-85.5,,,69,
5316757,GRAND TRAVERSE LT TO SLEEPING BEAR PT MI (ZONE),LELAND,8/12/2002,1600,Marine Thunderstorm Wind,46, ,0,0,0,0,XX,EST,M,1143135,M,344,APX,0,0,TRAINED SPOTTER, , , , , , , ,LELAND,8/12/2002,1600,45.01667,-85.75,45.01667,-85.75,,,70,
5316756,GRAND TRAVERSE BAY & NORWOOD TO GRAND TRAVERSE LT MI (ZONE),SUTTONS BAY,8/12/2002,1600,Marine Thunderstorm Wind,46, ,0,0,0,0,XX,EST,M,1143135,M,323,APX,0,0,TRAINED SPOTTER, , , , , , , ,SUTTONS BAY,8/12/2002,1600,44.96667,-85.66667,44.96667,-85.66667,,,71,
5316759,NORWOOD MI TO 5NM W OF MACKINAC BRIDGE (ZONE),NORWOOD,8/12/2002,1600,Marine Thunderstorm Wind,46, ,0,0,0,0,XX,EST,M,1143135,M,342,APX,0,0,TRAINED SPOTTER, , , , , , , ,NORWOOD,8/12/2002,1600,45.21667,-85.36667,45.21667,-85.36667,,,72,
5316689,GRAND TRAVERSE BAY & NORWOOD TO GRAND TRAVERSE LT MI (ZONE),NORWOOD,8/12/2002,1726,Marine Thunderstorm Wind,72, ,0,0,0,0,XX,EST,M,1143135,M,323,APX,0,0,MARINER, , , , , , , ,NORWOOD,8/12/2002,1726,45.21667,-85.36667,45.21667,-85.36667,,,73,
5316755,NORWOOD MI TO 5NM W OF MACKINAC BRIDGE (ZONE),CHARLEVOIX,8/12/2002,1726,Marine Thunderstorm Wind,72, ,0,0,0,0,XX,EST,M,1143135,M,342,APX,0,0,MARINER, , , , , , , ,CHARLEVOIX,8/12/2002,1726,45.31667,-85.25,45.31667,-85.25,,,74,
5316754,LM 5NM W OF MACKINAC BRIDGE TO MANISTEE MI NWD BEYOND 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),CHARLEVOIX,8/12/2002,1726,Marine Thunderstorm Wind,72, ,0,0,0,0,XX,EST,M,1143135,M,363,APX,0,0,MARINER, , , , , , , ,CHARLEVOIX,8/12/2002,1726,45.31667,-85.25,45.31667,-85.25,,,75,
5316753,GRAND TRAVERSE LT TO SLEEPING BEAR PT MI (ZONE),GRAND TRAVERSE LIGHT,8/12/2002,1726,Marine Thunderstorm Wind,72, ,0,0,0,0,XX,EST,M,1143135,M,344,APX,0,0,MARINER, , , , , , , ,GRAND TRAVERSE LIGHT,8/12/2002,1726,45.16667,-85.5,45.16667,-85.5,,,76,
5313394,LM ROCK IS PSG TO SHEBOYGAN WI EWD BYD 5NM TO MID LINE OF LAKE (ZONE),WASHINGTON ISLAND,8/17/2002,900,Marine Thunderstorm Wind,54, ,0,0,0,0,XX,CST,M,1142339,M,564,GRB,0,0,BUOY, , , ,24,E,24,E,WASHINGTON ISLAND,8/17/2002,900,45.45,-86.43333,45.45,-86.43333,,Strong winds developed in the wake of a thunderstorm complex that moved across Wisconsin and Lake Michigan.  The buoy on Lake Michigan halfway between Washington Island (WI) and North Manitou Island (MI) reported a wind gust of 54 knots (62 mph).,77,
5322560,NORTH PT LT TO WIND PT WI (ZONE),CUDAHY,8/21/2002,1839,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST,M,1144843,M,645,MKX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,CUDAHY,8/21/2002,1839, , , , ,
5322561,SHEBOYGAN TO PT WASHINGTON WI (ZONE),HARRINGTON BCH ST PRK,8/21/2002,1902,Marine Thunderstorm Wind,56, ,0,0,0,0,XX,CST,E,1144843,M,643,MKX,0,0,TRAINED SPOTTER, , , , , , , ,HARRINGTON BCH ST PRK,8/21/2002,1902, , , , ,,Clusters and short lines of thunderstorms merged into a single complex over southern Wisconsin and then moved out over Lake Michigan.,79,
5315129,WIND PT LT WI TO WINTHROP HBR IL (ZONE),RACINE,8/21/2002,1920,Marine Thunderstorm Wind,44, ,0,0,0,0,XX,CST,E,1141682,M,646,MKX,0,0,AMATEUR RADIO, , , , , , , ,RACINE,8/21/2002,1920,42.71667,-87.8,42.71667,-87.8,,"A small cluster of strong thunderstorms pulsed up over southeast Wisconsin and moved out over Lake Michigan, producing measured wind gusts of 40 to 44 kts (46 to 51 mph) at observation sites along the shoreline.",80,
5315125,NORTH PT LT TO WIND PT WI (ZONE),MILWAUKEE HARBOR,8/21/2002,1930,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,CST,M,1141682,M,645,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,MILWAUKEE HARBOR,8/21/2002,1930,43.03333,-87.96667,43.03333,-87.96667,,"A small cluster of strong thunderstorms pulsed up over southeast Wisconsin and moved out over Lake Michigan, producing measured wind gusts of 40 to 44 kts (46 to 51 mph) at observation sites along the shoreline.",81,
5315127,NORTH PT LT TO WIND PT WI (ZONE),MILWAUKEE HARBOR,8/21/2002,1935,Marine Thunderstorm Wind,42, ,0,0,0,0,XX,CST,M,1141682,M,645,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,MILWAUKEE HARBOR,8/21/2002,1935,43.03333,-87.96667,43.03333,-87.96667,,"A small cluster of strong thunderstorms pulsed up over southeast Wisconsin and moved out over Lake Michigan, producing measured wind gusts of 40 to 44 kts (46 to 51 mph) at observation sites along the shoreline.",82,
5315128,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,8/21/2002,1940,Marine Thunderstorm Wind,43, ,0,0,0,0,XX,CST,M,1141682,M,646,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,KENOSHA,8/21/2002,1940,42.58333,-87.83333,42.58333,-87.83333,,"A small cluster of strong thunderstorms pulsed up over southeast Wisconsin and moved out over Lake Michigan, producing measured wind gusts of 40 to 44 kts (46 to 51 mph) at observation sites along the shoreline.",83,
5315130,WIND PT LT WI TO WINTHROP HBR IL (ZONE),RACINE,8/21/2002,1947,Marine Thunderstorm Wind,44, ,0,0,0,0,XX,CST,E,1141682,M,646,MKX,0,0,AMATEUR RADIO, , , , , , , ,RACINE,8/21/2002,1947,42.71667,-87.8,42.71667,-87.8,,"A small cluster of strong thunderstorms pulsed up over southeast Wisconsin and moved out over Lake Michigan, producing measured wind gusts of 40 to 44 kts (46 to 51 mph) at observation sites along the shoreline.",84,
5315126,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,8/21/2002,2000,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,CST,M,1141682,M,643,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,SHEBOYGAN,8/21/2002,2000,43.75,-87.71667,43.75,-87.71667,,"A small cluster of strong thunderstorms pulsed up over southeast Wisconsin and moved out over Lake Michigan, producing measured wind gusts of 40 to 44 kts (46 to 51 mph) at observation sites along the shoreline.",85,
5315453,LM HOLLAND TO WHITEHALL MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),WHITE LAKE HARBOR,8/21/2002,2220,Marine Thunderstorm Wind,40, ,0,0,10000,0,XX,EST,M,1143369,M,868,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,WHITE LAKE HARBOR,8/21/2002,2230,43.38333,-86.38333,43.38333,-86.38333,A 40 knot thunderstorm wind gust was recorded at the Muskegon Airport.,,86,
5315454,GRAND HAVEN TO WHITEHALL MI (ZONE),WHITE LAKE HARBOR,8/21/2002,2230,Marine Thunderstorm Wind,40, ,0,0,10000,0,XX,EST,M,1143369,M,847,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,WHITE LAKE HARBOR,8/21/2002,2235,43.38333,-86.38333,43.38333,-86.38333,A wind gust to 40 knots was reported in Muskegon.,,87,
5315455,HOLLAND TO GRAND HAVEN MI (ZONE),GRAND HAVEN HARBOR,8/21/2002,2235,Marine Thunderstorm Wind,36, ,0,0,10000,0,XX,EST,E,1143369,M,846,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,GRAND HAVEN HARBOR,8/21/2002,2300,43.06667,-86.23333,43.06667,-86.23333,An estimated wind gust to 36 knots was reported in Grand Haven.,,88,
5321027,BAY OF GREEN BAY S OF LN MARINETTE TO FISH CREEK WI (ZONE),OCONTO,9/2/2002,2000,Marine Thunderstorm Wind,45, ,0,0,0,0,XX,CST,M,1143599,M,522,GRB,0,0,AWOS,ASOS,MESONET,ETC, , , ,3,ENE,3,ENE,OCONTO,9/2/2002,2000,44.9,-87.83333,44.9,-87.83333,
5322562,PT WASHINGTON TO NORTH PT LT WI (ZONE),GRAFTON,9/2/2002,2115,Marine Thunderstorm Wind,52, ,0,0,0,0,XX,CST,E,1144844,M,644,MKX,0,0,TRAINED SPOTTER, , , , , , , ,GRAFTON,9/2/2002,2115, , , , ,,Clusters and short lines of severe thunderstorms moved out over Lake Michigan.,90,
5322563,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,9/2/2002,2120,Marine Thunderstorm Wind,52, ,0,0,0,0,XX,CST,E,1144844,M,643,MKX,0,0,TRAINED SPOTTER, , , , , , , ,SHEBOYGAN,9/2/2002,2120, , , , ,,Clusters and short lines of severe thunderstorms moved out over Lake Michigan.,91,
5315678,LM NEW BUFFALO TO HOLLAND MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),SAUGATUCK HARBOR,9/19/2002,1245,Marine Thunderstorm Wind,40, ,0,0,10000,0,XX,EST,M,1143374,M,867,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,SAUGATUCK HARBOR,9/19/2002,1312,42.65,-86.2,42.65,-86.2,A 40 knot wind gust was recorded at the Benton Harbor/St. Joseph airport near the Lake Michigan coastline. Radar estimates that wind gusts to around 40 knots must also have occurred out to mid lake.,,92,
5315679,NEW BUFFALO TO ST JOSEPH MI (ZONE),ST. JOSEPH HARBOR,9/19/2002,1312,Marine Thunderstorm Wind,40, ,0,0,25000,0,XX,EST,M,1143374,M,843,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,ST. JOSEPH HARBOR,9/19/2002,1325,42.1,-86.48333,42.1,-86.48333,A 40 knot wind gust was recorded near the St. Joseph harbor at the airport in Benton Harbor (near the Lake Michigan coastline).,,93,
5315680,ST JOSEPH TO SOUTH HAVEN MI (ZONE),SOUTH HAVEN HARBOR,9/19/2002,1312,Marine Thunderstorm Wind,40, ,0,0,25000,0,XX,EST,M,1143374,M,844,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,SOUTH HAVEN HARBOR,9/19/2002,1312,42.4,-86.26667,42.4,-86.26667,"A 40 knot wind gust was recorded at the Benton Harbor/St. Joseph airport, near the Lake Michigan coastline.",,94,
5319710,LM 5NM W OF MACKINAC BRIDGE TO MANISTEE MI NWD BEYOND 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),BEAVER ISLAND,9/23/2002,2000,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,EST,M,1143846,M,363,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,BEAVER ISLAND,9/23/2002,2000,45.6,-85.55,45.6,-85.55,
5319711,NORWOOD MI TO 5NM W OF MACKINAC BRIDGE (ZONE),CROSS VILLAGE,9/23/2002,2158,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,EST,M,1143846,M,342,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,CROSS VILLAGE,9/23/2002,2158,45.5,-85.06667,45.5,-85.06667,
5319712,SEUL CHOIX PT MI TO 5NM W OF MACKINAC BRIDGE (ZONE),PT AUX CHENES,9/23/2002,2158,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,EST,M,1143846,M,341,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,PT AUX CHENES,9/23/2002,2158,45.9,-84.85,45.9,-84.85,
5319193,NORTH PT LT TO WIND PT WI (ZONE),MILWAUKEE HARBOR,10/4/2002,954,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,CST,M,1144256,M,645,MKX,0,0,OFFICIAL NWS OBS., , , ,4,SE,4,SE,MILWAUKEE HARBOR,10/4/2002,954,43,-87.91667,43.03333,-87.96667,,"A line of intense showers moved east through southeast Wisconsin and out over Lake Michigan, producing strong wind gusts from the southwest to west.  This line of showers moved through an atmosphere that already had winds of 35 to 61 kts (40 to 70 mph) between 2 and 10 thousand feet above the ground.  Mixing of air inside and near the downdraft/rain showers allowed for the transfer of these stronger winds down to the surface.",98,
5319194,WIND PT LT WI TO WINTHROP HBR IL (ZONE),WIND POINT,10/4/2002,957,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST,M,1144256,M,646,MKX,0,0,OFFICIAL NWS OBS., , , ,2,S,2,S,WIND POINT,10/4/2002,957,42.75,-87.83333,42.75,-87.83333,,"A line of intense showers moved east through southeast Wisconsin and out over Lake Michigan, producing strong wind gusts from the southwest to west.  This line of showers moved through an atmosphere that already had winds of 35 to 61 kts (40 to 70 mph) between 2 and 10 thousand feet above the ground.  Mixing of air inside and near the downdraft/rain showers allowed for the transfer of these stronger winds down to the surface.",99,
5319192,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,10/4/2002,1000,Marine Thunderstorm Wind,46, ,0,0,0,0,XX,CST,M,1144256,M,643,MKX,0,0,COASTAL OBSERVING STATION, , , , , , , ,SHEBOYGAN,10/4/2002,1000,43.75,-87.71667,43.75,-87.71667,,"A line of intense showers moved east through southeast Wisconsin and out over Lake Michigan, producing strong wind gusts from the southwest to west.  This line of showers moved through an atmosphere that already had winds of 35 to 61 kts (40 to 70 mph) between 2 and 10 thousand feet above the ground.  Mixing of air inside and near the downdraft/rain showers allowed for the transfer of these stronger winds down to the surface.",100,
5319195,PT WASHINGTON TO NORTH PT LT WI (ZONE),NORTH POINT LTHOUSE,10/4/2002,1000,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,CST,M,1144256,M,644,MKX,0,0,BROADCAST MEDIA, , , ,2,N,2,N,NORTH POINT LTHOUSE,10/4/2002,1000,43.11667,-87.93333,43.08333,-87.93333,,"A line of intense showers moved east through southeast Wisconsin and out over Lake Michigan, producing strong wind gusts from the southwest to west.  This line of showers moved through an atmosphere that already had winds of 35 to 61 kts (40 to 70 mph) between 2 and 10 thousand feet above the ground.  Mixing of air inside and near the downdraft/rain showers allowed for the transfer of these stronger winds down to the surface.",101,
5320972,LM WHITEHALL TO MANISTEE MI 5NM OFFHORE TO MID LINE OF LAKE (ZONE),MANISTEE HARBOR,10/4/2002,1200,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,M,1143890,M,869,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MANISTEE HARBOR,10/4/2002,1200,44.25,-86.31667,44.25,-86.31667,,"
A line of thunderstorms that moved across central Lake Michigan produced a measured wind gust to 36 knots in Manistee, and a gust to 36 knots was also recorded at the Muskegon Great Lakes Environmental Research Laboratory site. Wind gusts to 35 knots were measured at Ludington and at the Muskegon airport.",102,
5320178,LM HOLLAND TO WHITEHALL MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),MUSKEGON HARBOR,10/4/2002,1215,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,M,1143890,M,868,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,10/4/2002,1215,43.23333,-86.23333,43.23333,-86.23333,,"
A line of thunderstorms that moved across central Lake Michigan produced a measured wind gust to 36 knots in Manistee, and a gust to 36 knots was also recorded at the Muskegon Great Lakes Environmental Research Laboratory site. Wind gusts to 35 knots were measured at Ludington and at the Muskegon airport.",103,
5320974,WHITEHALL TO PENTWATER MI (ZONE),PENTWATER HARBOR,10/4/2002,1230,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,M,1143890,M,848,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,PENTWATER HARBOR,10/4/2002,1230,43.78333,-86.43333,43.78333,-86.43333,,"
A line of thunderstorms that moved across central Lake Michigan produced a measured wind gust to 36 knots in Manistee, and a gust to 36 knots was also recorded at the Muskegon Great Lakes Environmental Research Laboratory site. Wind gusts to 35 knots were measured at Ludington and at the Muskegon airport.",104,
5320973,PENTWATER TO MANISTEE MI (ZONE),MANISTEE HARBOR,10/4/2002,1230,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,M,1143890,M,849,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MANISTEE HARBOR,10/4/2002,1230,44.25,-86.31667,44.25,-86.31667,,"
A line of thunderstorms that moved across central Lake Michigan produced a measured wind gust to 36 knots in Manistee, and a gust to 36 knots was also recorded at the Muskegon Great Lakes Environmental Research Laboratory site. Wind gusts to 35 knots were measured at Ludington and at the Muskegon airport.",105,
5319935,LM 5NM W OF MACKINAC BRIDGE TO MANISTEE MI NWD BEYOND 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),MANISTEE,10/4/2002,1235,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,M,1143866,M,363,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,MANISTEE,10/4/2002,1235,44.25,-86.31667,44.25,-86.31667,
5319936,SLEEPING BEAR PT TO MANISTEE MI (ZONE),MANISTEE,10/4/2002,1235,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,M,1143866,M,345,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,MANISTEE,10/4/2002,1235,44.25,-86.31667,44.25,-86.31667,
5320179,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,10/4/2002,1245,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,M,1143890,M,847,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,10/4/2002,1245,43.23333,-86.23333,43.23333,-86.23333,,"
A line of thunderstorms that moved across central Lake Michigan produced a measured wind gust to 36 knots in Manistee, and a gust to 36 knots was also recorded at the Muskegon Great Lakes Environmental Research Laboratory site. Wind gusts to 35 knots were measured at Ludington and at the Muskegon airport.",108,
5320180,HOLLAND TO GRAND HAVEN MI (ZONE),GRAND HAVEN HARBOR,10/4/2002,1250,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,M,1143890,M,846,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,GRAND HAVEN HARBOR,10/4/2002,1250,43.06667,-86.23333,43.06667,-86.23333,,"
A line of thunderstorms that moved across central Lake Michigan produced a measured wind gust to 36 knots in Manistee, and a gust to 36 knots was also recorded at the Muskegon Great Lakes Environmental Research Laboratory site. Wind gusts to 35 knots were measured at Ludington and at the Muskegon airport.",109,
5319937,LM 5NM W OF MACKINAC BRIDGE TO MANISTEE MI NWD BEYOND 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),CHARLEVOIX,10/4/2002,1410,Marine Thunderstorm Wind,45, ,0,0,0,0,XX,EST,E,1143866,M,363,APX,0,0,TRAINED SPOTTER, , , , , , , ,CHARLEVOIX,10/4/2002,1410,45.31667,-85.25,45.31667,-85.25,,,110,
5319938,NORWOOD MI TO 5NM W OF MACKINAC BRIDGE (ZONE),PETOSKEY,10/4/2002,1410,Marine Thunderstorm Wind,45, ,0,0,0,0,XX,EST,E,1143866,M,342,APX,0,0,TRAINED SPOTTER, , , , , , , ,PETOSKEY,10/4/2002,1410,45.36667,-84.93333,45.36667,-84.93333,,,111,
5319939,LM 5NM W OF MACKINAC BRIDGE TO MANISTEE MI NWD BEYOND 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),SEUL CHOIX POINT LT,10/4/2002,1854,Marine Thunderstorm Wind,53, ,0,0,0,0,XX,EST,M,1143866,M,363,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,SEUL CHOIX POINT LT,10/4/2002,1854,45.85,-85.88333,45.85,-85.88333,
5319940,SEUL CHOIX PT MI TO 5NM W OF MACKINAC BRIDGE (ZONE),SEUL CHOIX POINT LT,10/4/2002,1854,Marine Thunderstorm Wind,53, ,0,0,0,0,XX,EST,M,1143866,M,341,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,SEUL CHOIX POINT LT,10/4/2002,1854,45.85,-85.88333,45.85,-85.88333,
5356696,ST JOSEPH TO SOUTH HAVEN MI (ZONE),ST. JOSEPH HARBOR,3/28/2003,1118,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,MG,1152103,M,844,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,ST. JOSEPH HARBOR,3/28/2003,1138, , , , ,A 36 knot wind gust occurred in the St. Joseph Harbor.,,114,
5356695,NEW BUFFALO TO ST JOSEPH MI (ZONE),ST. JOSEPH HARBOR,3/28/2003,1118,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,MG,1152103,M,843,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,ST. JOSEPH HARBOR,3/28/2003,1138, , , , ,A 36 knot wind gust occurred in the St. Joseph harbor.,,115,
5356694,LM NEW BUFFALO TO HOLLAND MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),ST. JOSEPH HARBOR,3/28/2003,1130,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST,MG,1152103,M,867,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,ST. JOSEPH HARBOR,3/28/2003,1245, , , , ,A peak wind gust to 36 knots was measured at Benton Harbor at 11:38 a.m. EST.,,116,
5356693,LM HOLLAND TO WHITEHALL MI 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),MUSKEGON HARBOR,3/28/2003,1200,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,EST,MG,1152103,M,868,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,3/28/2003,1245, , , , ,A 40 knot wind gust was recorded in Muskegon.,,117,
5356692,HOLLAND TO GRAND HAVEN MI (ZONE),GRAND HAVEN HARBOR,3/28/2003,1218,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,EST,MG,1152103,M,846,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,GRAND HAVEN HARBOR,3/28/2003,1238, , , , ,"A 38 knot wind gust was measured at Holland, near the coast of Lake Michigan, at 12:38 p.m. EST.",,118,
5356691,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,3/28/2003,1220,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,EST,MG,1152103,M,847,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,3/28/2003,1240, , , , ,"A wind gust to 40 knots was measured in Muskegon at 12:25 p.m. EST, near the shore of Lake Michigan.",,119,
5356754,SOUTH HAVEN TO HOLLAND MI (ZONE),HOLLAND HARBOR,3/28/2003,1223,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,EST,MG,1152103,M,845,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,HOLLAND HARBOR,3/28/2003,1243, , , , ,A 38 knot wind gust was measured in Holland at 12:43 p.m.,,120,
5347282,LM 5NM W OF MACKINAC BRIDGE TO MANISTEE MI NWD BEYOND 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),MANISTEE,4/15/2003,1855,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,EST,MG,1148573,M,363,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,MANISTEE,4/15/2003,1855, , , , ,
5347283,SLEEPING BEAR PT TO MANISTEE MI (ZONE),MANISTEE,4/15/2003,1855,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,EST,MG,1148573,M,345,APX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , ,MANISTEE,4/15/2003,1855, , , , ,
5347284,LM 5NM W OF MACKINAC BRIDGE TO MANISTEE MI NWD BEYOND 5NM OFFSHORE TO MID LINE OF LAKE (ZONE),MANISTEE,4/16/2003,700,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,EST,MG,1148574,M,363,APX,0,0,MARINER, , , , , , , ,MANISTEE,4/16/2003,700, , , , ,,,123,
5350976,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,4/19/2003,1750,Marine Thunderstorm Wind,44, ,0,0,0,0,XX,EST,MG,1149778,M,847,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,MUSKEGON HARBOR,4/19/2003,1800, , , , ,"
A strong thunderstorm crossing central Lake Michigan produced a 44 knot wind gust at the Muskegon GLERL station.",,124,
5349677,HOLLAND TO GRAND HAVEN MI (ZONE),HOLLAND HARBOR,4/20/2003,735,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,EST,MG,1149779,M,846,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,HOLLAND HARBOR,4/20/2003,750, , , , ,,"
A line of strong thunderstorms crossing central and south central Lake Michigan produced a measured wind gust to 37 knots at the airport in Muskegon, a gust to 44 knots at the Muskegon GLERL coastal station, and a gust to 38 knots at the Tulip City airport in Holland.",125,
5349679,SOUTH HAVEN TO HOLLAND MI (ZONE),HOLLAND HARBOR,4/20/2003,735,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,EST,MG,1149779,M,845,GRR,0,0,COASTAL OBSERVING STATION, , , , , , , ,HOLLAND HARBOR,4/20/2003,750, , , , ,,"
A line of strong thunderstorms crossing central and south central Lake Michigan produced a measured wind gust to 37 knots at the airport in Muskegon, a gust to 44 knots at the Muskegon GLERL coastal station, and a gust to 38 knots at the Tulip City airport in Holland.",126,
